4334,1.00E+07,121.69,0,3752,1.00E+07,121.69,0,3804,1.00E+07,121.69,0,5729,1.00E+07,121.69,0,3662,1.00E+07,121.69,0
2355,1.00E+07,74.98997,0,1998,1.00E+07,74.98997,0,2351,1.00E+07,74.98997,0,4060,1.00E+07,74.98997,0,2439,1.00E+07,74.98997,0
2530,1.00E+07,74.98997,0,2086,1.00E+07,74.98997,0,2273,1.00E+07,74.98997,0,4320,1.00E+07,74.98997,0,2122,1.00E+07,74.98997,0
3984,1.00E+07,149.2,0,3435,1.00E+07,149.2,0,3457,1.00E+07,149.2,0,5445,1.00E+07,149.2,0,3365,1.00E+07,149.2,0
2300,1.00E+07,82.13998,0,1968,1.00E+07,82.13998,0,2113,1.00E+07,82.13998,0,4030,1.00E+07,82.13998,0,1908,1.00E+07,82.13998,0
4323,1.00E+07,167.64,0,3860,1.00E+07,167.64,0,3888,1.00E+07,167.64,0,5777,1.00E+07,167.64,0,3764,1.00E+07,167.64,0
3432,1.00E+07,130.29,0,2934,1.00E+07,130.29,0,3075,1.00E+07,130.29,0,4932,1.00E+07,130.29,0,2904,1.00E+07,130.29,0
2849,1.00E+07,89.21,0,2530,1.00E+07,89.21,0,2699,1.00E+07,89.21,0,4546,1.00E+07,89.21,0,2500,1.00E+07,89.21,0
1820,1.00E+07,50.31,0,1476,1.00E+07,50.31,0,1679,1.00E+07,50.31,0,3586,1.00E+07,50.31,0,1518,1.00E+07,50.31,0
1808,1.00E+07,47.07998,0,1519,1.00E+07,47.07998,0,1705,1.00E+07,47.07998,0,3634,1.00E+07,47.07998,0,1560,1.00E+07,47.07998,0
4057,1.00E+07,98.8,0,3661,1.00E+07,98.8,0,3771,1.00E+07,98.8,0,5642,1.00E+07,98.8,0,3583,1.00E+07,98.8,0
4537,1.00E+07,174.81,0,61776,1.00E+07,174.81,0,4118,1.00E+07,174.81,0,5729,1.00E+07,174.81,0,3918,1.00E+07,174.81,0
3486,1.00E+07,128.71,0,3043,1.00E+07,128.71,0,3148,1.00E+07,128.71,0,6073,1.00E+07,128.71,0,3127,1.00E+07,128.71,0
2792,1.00E+07,96.07001,0,2418,1.00E+07,96.07001,0,2529,1.00E+07,96.07001,0,4461,1.00E+07,96.07001,0,2399,1.00E+07,96.07001,0
2729,1.00E+07,74.75999,0,2342,1.00E+07,74.75999,0,2542,1.00E+07,74.75999,0,4476,1.00E+07,74.75999,0,2466,1.00E+07,74.75999,0
2373,1.00E+07,84.05999,0,2038,1.00E+07,84.05999,0,2212,1.00E+07,84.05999,0,4157,1.00E+07,84.05999,0,2064,1.00E+07,84.05999,0
4126,1.00E+07,124.96,0,3655,1.00E+07,124.96,0,3767,1.00E+07,124.96,0,5636,1.00E+07,124.96,0,3656,1.00E+07,124.96,0
2675,1.00E+07,85.41001,0,2303,1.00E+07,85.41001,0,3178,1.00E+07,85.41001,0,4389,1.00E+07,85.41001,0,2403,1.00E+07,85.41001,0
53062,1.00E+07,46.7,0,107386,1.00E+07,46.7,0,50620,1.00E+07,46.7,0,49600,1.00E+07,46.7,0,106163,1.00E+07,46.7,0
5209,1.00E+07,78.74001,0,4784,1.00E+07,78.74001,0,4911,1.00E+07,78.74001,0,6665,1.00E+07,78.74001,0,4664,1.00E+07,78.74001,0
294451,1.00E+07,100.05,0,281670,1.00E+07,100.05,0,340980,1.00E+07,100.05,0,269524,1.00E+07,100.05,0,274643,1.00E+07,100.05,0
2626,1.00E+07,90.75002,0,2188,1.00E+07,90.75002,0,2445,1.00E+07,90.75002,0,4253,1.00E+07,90.75002,0,2288,1.00E+07,90.75002,0
2255,1.00E+07,49.85002,0,1908,1.00E+07,49.85002,0,2173,1.00E+07,49.85002,0,4054,1.00E+07,49.85002,0,2010,1.00E+07,49.85002,0
259318,1.00E+07,89.40001,0,304460,1.00E+07,89.40001,0,251047,1.00E+07,89.40001,0,239891,1.00E+07,89.40001,0,240579,1.00E+07,89.40001,0
49256,1.00E+07,146.49,0,47230,1.00E+07,146.49,0,104356,1.00E+07,146.49,0,46198,1.00E+07,146.49,0,47224,1.00E+07,146.49,0
20514,1.00E+07,85.60001,0,19282,1.00E+07,85.60001,0,77786,1.00E+07,85.60001,0,20067,1.00E+07,85.60001,0,18871,1.00E+07,85.60001,0
4446,1.00E+07,124.5,0,3064,1.00E+07,124.5,0,4078,1.00E+07,124.5,0,5551,1.00E+07,124.5,0,3713,1.00E+07,124.5,0
51263,1.00E+07,146.49,0,47306,1.00E+07,146.49,0,103595,1.00E+07,146.49,0,46608,1.00E+07,146.49,0,44849,1.00E+07,146.49,0
3251,1.00E+07,76.01001,0,3520,1.00E+07,76.01001,0,3054,1.00E+07,76.01001,0,5904,1.00E+07,76.01001,0,2940,1.00E+07,76.01001,0
